biographyUrl,canton,cantonName,council,faction,factionName,firstName,function,homepage,id,lastName,number,party,partyName,pictureUrl,updated
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4154,VS,Valais,N,V,Groupe de l'Union démocratique du Centre,Jean-Luc,Membre,,4154,Addor,3055,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3055.jpg,2017-03-22T14:59:30Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3867,BE,Berne,N,V,Groupe de l'Union démocratique du Centre,Andreas,Membre,www.aebi-andreas.ch,3867,Aebi,2670,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2670.jpg,2018-01-16T09:29:48Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4049,BE,Berne,N,S,Groupe socialiste,Matthias,Membre,www.matthiasaebischer.ch,4049,Aebischer,2760,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2760.jpg,2018-07-13T08:31:16Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4053,ZG,Zoug,N,V,Groupe de l'Union démocratique du Centre,Thomas,Président(e),www.aeschi.com,4053,Aeschi,2758,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2758.jpg,2019-06-13T07:19:40Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4090,GE,Genève,N,V,Groupe de l'Union démocratique du Centre,Céline,Membre,,4090,Amaudruz,2796,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2796.jpg,2016-05-02T13:41:49Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4180,SG,St-Gall,N,C,Groupe PDC,Thomas,Membre,www.th-ammann.ch,4180,Ammann,3056,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3056.jpg,2019-06-07T08:57:49Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1135,BE,Berne,N,V,Groupe de l'Union démocratique du Centre,Adrian,Membre,www.adrian-amstutz.ch,1135,Amstutz,2584,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2584.jpg,2017-12-18T11:02:35Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4155,UR,Uri,N,V,Groupe de l'Union démocratique du Centre,Beat,Membre,,4155,Arnold,3057,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3057.jpg,2018-02-20T08:53:27Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4184,BS,Bâle-Ville,N,G,Groupe des Verts,Sibel,Membre,www.sibel-arslan.ch,4184,Arslan,3058,BastA,Grüne (Basels starke Alternative),http://www.parlament.ch/SiteCollectionImages/profil/225x225/3058.jpg,2016-09-15T10:46:50Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4058,ZH,Zurich,N,S,Groupe socialiste,Jacqueline,Membre,www.badran.ch,4058,Badran,2762,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2762.jpg,2015-10-27T10:01:24Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4138,GE,Genève,N,C,Groupe PDC,Guillaume,Membre,www.barazzone.ch,4138,Barazzone,3040,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3040.jpg,2017-12-14T12:10:41Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4203,ZH,Zurich,N,S,Groupe socialiste,Angelo,Membre,www.barrile.ch,4203,Barrile,3104,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3104.jpg,2018-06-01T09:32:52Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4187,NE,Neuchâtel,N,RL,Groupe libéral-radical,Philippe,Membre,www.avocatsneuchatel.ch,4187,Bauer,3059,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3059.jpg,2015-11-06T14:14:26Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1138,ZH,Zurich,N,GL,Groupe vert'libéral,Martin,Membre,martin-baeumle.ch,1138,Bäumle,2585,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2585.jpg,2015-11-03T14:06:58Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4182,VD,Vaud,N,C,Groupe PDC,Claude,Membre,www.begle.ch,4182,Béglé,3060,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3060.jpg,2018-06-04T10:34:13Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4213,VD,Vaud,N,S,Groupe socialiste,Samuel,Membre,,4213,Bendahan,3114,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3114.jpg,2017-06-08T11:24:56Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4102,BE,Berne,N,GL,Groupe vert'libéral,Kathrin,Membre,www.kathrinbertschy.ch,4102,Bertschy,3016,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3016.jpg,2019-01-09T08:20:39Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4209,ZH,Zurich,N,RL,Groupe libéral-radical,Hans-Ulrich,Membre,,4209,Bigler,3110,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3110.jpg,2015-11-30T12:04:33Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4030,LU,Lucerne,N,S,Groupe socialiste,Prisca,Membre,www.priscabirrer-heimo.ch,4030,Birrer-Heimo,2743,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2743.jpg,2015-05-17T21:18:19Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4188,VD,Vaud,N,RL,Groupe libéral-radical,Frédéric,Membre,frederic-borloz.ch,4188,Borloz,3061,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3061.jpg,2018-01-10T16:46:25Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3872,FR,Fribourg,N,RL,Groupe libéral-radical,Jacques,Membre,www.bourgeois.ch,3872,Bourgeois,2675,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2675.jpg,2015-11-12T14:55:03Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4067,GR,Grisons,N,V,Groupe de l'Union démocratique du Centre,Heinz,Membre,www.heinz-brand.ch,4067,Brand,2772,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2772.jpg,2017-04-03T09:27:47Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4230,VS,Valais,N,C,Groupe PDC,Philipp Matthias,Membre,www.pm-bregy.ch,4230,Bregy,3131,CVPO,Christlichdemokratische Volkspartei Oberwallis,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3131.jpg,2019-02-04T10:17:11Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=724,VD,Vaud,N,G,Groupe des Verts,Daniel,Membre,,724,Brélaz,2023,PES,Parti écologiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2023.jpg,2015-11-06T17:42:14Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4215,TG,Thurgovie,N,RL,Groupe libéral-radical,Hansjörg,Membre,www.hansjoerg-brunner.ch,4215,Brunner,3116,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3116.jpg,2017-10-16T10:18:53Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4025,SG,St-Gall,N,V,Groupe de l'Union démocratique du Centre,Roland Rino,Membre,www.rolandbuechel.ch,4025,Büchel,2740,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2740.jpg,2019-05-20T16:40:11Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4156,VD,Vaud,N,V,Groupe de l'Union démocratique du Centre,Michaël,Membre,,4156,Buffat,3062,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3062.jpg,2018-01-10T16:45:59Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4157,BE,Berne,N,V,Groupe de l'Union démocratique du Centre,Manfred,Membre,www.manfredbuehler.ch,4157,Bühler,3063,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3063.jpg,2016-02-10T14:04:56Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4101,FR,Fribourg,N,C,Groupe PDC,Christine,Membre,www.christine-bulliard.ch,4101,Bulliard-Marbach,3017,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3017.jpg,2015-11-11T08:36:23Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4158,AG,Argovie,N,V,Groupe de l'Union démocratique du Centre,Thomas,Membre,www.thomasburgherr.ch,4158,Burgherr,3064,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3064.jpg,2018-01-10T16:52:13Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4189,AG,Argovie,N,RL,Groupe libéral-radical,Thierry,Membre,www.thierry-burkart.ch,4189,Burkart,3065,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3065.jpg,2018-01-10T16:51:56Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4200,GR,Grisons,N,BD,Groupe BD,Duri,Membre,www.duri-campell.ch,4200,Campell,3066,PBD,Parti bourgeois-démocratique suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3066.jpg,2017-08-28T15:09:14Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4070,GR,Grisons,N,C,Groupe PDC,Martin,Membre,www.martincandinas.ch,4070,Candinas,2770,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2770.jpg,2016-11-21T10:16:33Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3830,TI,Tessin,N,S,Groupe socialiste,Marina,Membre,www.marinacarobbio.ch,3830,Carobbio Guscetti,2666,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2666.jpg,2018-11-14T14:57:51Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4217,TI,Tessin,N,RL,Groupe libéral-radical,Rocco,Membre,www.roccocattaneo.ch,4217,Cattaneo,3118,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3118.jpg,2018-01-10T16:50:55Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4108,VD,Vaud,N,GL,Groupe vert'libéral,Isabelle,Membre,www.isabellechevalley.ch,4108,Chevalley,3604,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3604.jpg,2016-05-11T09:17:22Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4159,TI,Tessin,N,V,Groupe de l'Union démocratique du Centre,Marco,Membre,www.marcochiesa.ch,4159,Chiesa,3067,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3067.jpg,2018-10-04T09:06:32Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4135,NE,Neuchâtel,N,V,Groupe de l'Union démocratique du Centre,Raymond,Membre,,4135,Clottu,3037,-,sans parti,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3037.jpg,2015-11-10T14:47:10Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4219,VD,Vaud,N,S,Groupe socialiste,Brigitte,Membre,,4219,Crottaz,3120,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3120.jpg,2018-02-07T12:35:20Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1124,FR,Fribourg,N,C,Groupe PDC,Dominique,Membre,www.debuman.ch,1124,de Buman,2593,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2593.jpg,2018-01-10T16:54:42Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4051,BL,Bâle-Campagne,N,V,Groupe de l'Union démocratique du Centre,Thomas,Membre,www.decourten.info,4051,de Courten,2757,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2757.jpg,2019-06-05T09:43:26Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4201,NE,Neuchâtel,N,G,Groupe des Verts,Denis,Membre,www.lelocle.ch,4201,de la Reussille,3068,PdT,Parti Suisse du travail,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3068.jpg,2018-01-10T16:43:45Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4079,VD,Vaud,N,RL,Groupe libéral-radical,Fathi,Membre,,4079,Derder,2788,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2788.jpg,2016-09-01T13:32:09Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4160,SZ,Schwyz,N,V,Groupe de l'Union démocratique du Centre,Marcel,Membre,,4160,Dettling,3069,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3069.jpg,2016-11-15T14:16:50Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4190,SG,St-Gall,N,RL,Groupe libéral-radical,Marcel,Membre,www.marcel-dobler.ch,4190,Dobler,3070,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3070.jpg,2019-02-11T08:59:49Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4229,SG,St-Gall,N,V,Groupe de l'Union démocratique du Centre,Mike,Membre,www.mike-egger.ch,4229,Egger,3130,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3130.jpg,2019-02-07T13:56:27Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4212,VS,Valais,N,C,Groupe PDC,Thomas,Membre,www.thomasegger.ch,4212,Egger,3113,CSPO,Christlichsoziale Volkspartei Oberwallis,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3113.jpg,2017-11-20T09:26:42Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4110,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Hans,Membre,www.hans-egloff.ch,4110,Egloff,3005,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3005.jpg,2015-06-16T15:21:46Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3875,AG,Argovie,N,RL,Groupe libéral-radical,Corina,Membre,www.corinaeichenberger.ch,3875,Eichenberger-Walther,2678,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2678.jpg,2018-10-09T15:05:45Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3876,LU,Lucerne,N,V,Groupe de l'Union démocratique du Centre,Yvette,Membre,www.estermann-aktuell.ch,3876,Estermann,2679,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2679.jpg,2018-01-16T10:38:57Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=74,BS,Bâle-Ville,N,RL,Groupe libéral-radical,Christoph,Membre,,74,Eymann,2287,PLD,Parti libéral démocrate,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2287.jpg,2018-01-10T16:53:09Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4195,GE,Genève,N,S,Groupe socialiste,Laurence,Membre,www.fehlmann-rielle.info,4195,Fehlmann Rielle,3071,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3071.jpg,2016-11-21T10:02:48Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4077,VD,Vaud,N,RL,Groupe libéral-radical,Olivier,Membre,www.olivierfeller.ch,4077,Feller,2789,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2789.jpg,2015-06-16T15:23:26Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4069,AG,Argovie,N,S,Groupe socialiste,Yvonne,Membre,www.yvonneferi.ch,4069,Feri,2777,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2777.jpg,2016-11-24T11:12:29Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3877,ZH,Zurich,N,RL,Groupe libéral-radical,Doris,Membre,www.fiala.ch,3877,Fiala,2680,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2680.jpg,2018-09-20T11:21:08Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4059,AG,Argovie,N,GL,Groupe vert'libéral,Beat,Membre,www.beatflach.ch,4059,Flach,2765,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2765.jpg,2018-03-15T09:37:22Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3878,AG,Argovie,N,V,Groupe de l'Union démocratique du Centre,Sylvia,Membre,www.politikerin.ch,3878,Flückiger-Bäni,2681,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2681.jpg,2016-11-21T10:23:35Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1122,SO,Soleure,N,RL,Groupe libéral-radical,Kurt,Membre,www.kurt-fluri.ch,1122,Fluri,2594,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2594.jpg,2019-04-03T14:43:50Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4042,BS,Bâle-Ville,N,V,Groupe de l'Union démocratique du Centre,Sebastian,Membre,www.sebastian-frehner.ch,4042,Frehner,2750,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2750.jpg,2019-02-11T08:59:39Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4227,ZH,Zurich,N,GL,Groupe vert'libéral,Daniel,Membre,www.daniel-frei.ch,4227,Frei,3128,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3128.jpg,2019-03-06T08:32:38Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4074,JU,Jura,N,S,Groupe socialiste,Pierre-Alain,Membre,,4074,Fridez,2778,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2778.jpg,2016-02-02T10:36:06Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4131,SG,St-Gall,N,S,Groupe socialiste,Claudia,Membre,www.claudia-friedl.ch,4131,Friedl,3035,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3035.jpg,2015-11-12T09:05:09Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3880,BE,Berne,N,V,Groupe de l'Union démocratique du Centre,Andrea Martina,Membre,www.andreageissbühler.ch,3880,Geissbühler,2683,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2683.jpg,2018-09-19T08:00:24Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4191,GE,Genève,N,RL,Groupe libéral-radical,Benoît,Membre,,4191,Genecand,3073,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3073.jpg,2015-11-06T17:43:13Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=91,AG,Argovie,N,V,Groupe de l'Union démocratique du Centre,Ulrich,Membre,www.giezi-rothrist.ch,91,Giezendanner,2292,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2292.jpg,2018-01-16T14:50:10Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3882,ZH,Zurich,N,G,Groupe des Verts,Bastien,Membre,www.bastiengirod.ch,3882,Girod,2685,PES,Parti écologiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2685.jpg,2018-06-08T08:45:13Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1337,LU,Lucerne,N,C,Groupe PDC,Ida,Membre,www.ida-glanzmann.ch,1337,Glanzmann-Hunkeler,2657,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2657.jpg,2018-02-21T08:49:27Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4161,AG,Argovie,N,V,Groupe de l'Union démocratique du Centre,Andreas,Membre,www.andreas-glarner.ch,4161,Glarner,3074,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3074.jpg,2019-01-14T13:31:08Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4093,ZH,Zurich,N,G,Groupe des Verts,Balthasar,Président(e),www.balthasar-glaettli.ch,4093,Glättli,3003,PES,Parti écologiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3003.jpg,2019-04-11T11:13:48Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3883,VD,Vaud,N,V,Groupe de l'Union démocratique du Centre,Alice,Membre,www.aliceglauser.ch,3883,Glauser-Zufferey,2686,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2686.jpg,2016-09-01T13:33:02Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4096,SZ,Schwyz,N,C,Groupe PDC,Alois,Membre,www.aloisgmuer.ch,4096,Gmür,3001,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3001.jpg,2016-08-22T15:46:49Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4181,LU,Lucerne,N,C,Groupe PDC,Andrea,Membre,www.andrea-gmuer.ch,4181,Gmür-Schönenberger,3075,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3075.jpg,2018-01-10T16:55:25Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4137,GE,Genève,N,V,Groupe de l'Union démocratique du Centre,Roger,Membre,,4137,Golay,3039,MCG,Mouvement Citoyens Genevois,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3039.jpg,2018-01-10T16:43:19Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4116,SZ,Schwyz,N,RL,Groupe libéral-radical,Petra,Membre,www.petra-goessi.ch,4116,Gössi,3023,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3023.jpg,2016-05-02T14:04:40Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=806,BL,Bâle-Campagne,N,G,Groupe des Verts,Maya,Membre,www.mayagraf.ch,806,Graf,2569,PES,Parti écologiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2569.jpg,2015-06-09T13:13:33Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1295,TG,Thurgovie,N,S,Groupe socialiste,Edith,Membre,www.edith-graf.ch,1295,Graf-Litscher,2652,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2652.jpg,2018-02-21T09:29:30Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3885,VD,Vaud,N,V,Groupe de l'Union démocratique du Centre,Jean-Pierre,Membre,,3885,Grin,2688,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2688.jpg,2015-05-17T21:18:19Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4083,BE,Berne,N,GL,Groupe vert'libéral,Jürg,Membre,www.juerg-grossen.ch,4083,Grossen,2786,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2786.jpg,2017-11-20T08:23:47Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3886,BE,Berne,N,BD,Groupe BD,Hans,Membre,,3886,Grunder,2689,PBD,Parti bourgeois-démocratique suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2689.jpg,2018-03-08T16:22:47Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4162,LU,Lucerne,N,V,Groupe de l'Union démocratique du Centre,Franz,Membre,,4162,Grüter,3076,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3076.jpg,2018-05-31T09:25:16Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4087,JU,Jura,N,C,Groupe PDC,Jean-Paul,Membre,,4087,Gschwind,2798,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2798.jpg,2015-05-17T21:18:19Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4214,ZH,Zurich,N,C,Groupe PDC,Niklaus-Samuel,Membre,www.nikgugger.ch,4214,Gugger,3115,PEV,Parti évangélique suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3115.jpg,2018-10-04T16:38:55Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4082,AG,Argovie,N,BD,Groupe BD,Bernhard,Membre,www.bernhard-guhl.ch,4082,Guhl,2785,PBD,Parti bourgeois-démocratique suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2785.jpg,2019-06-07T08:28:15Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4216,TG,Thurgovie,N,V,Groupe de l'Union démocratique du Centre,Diana,Membre,www.diana-gutjahr.ch,4216,Gutjahr,3117,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3117.jpg,2017-10-17T16:33:07Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4121,SG,St-Gall,N,S,Groupe socialiste,Barbara,Membre,www.barbara-gysi.ch,4121,Gysi,3026,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3026.jpg,2015-05-17T21:18:19Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4236,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Martin,Membre,www.martinhaab.ch,4236,Haab,3134,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3134.jpg,2019-05-24T10:56:18Z
